,id,age,gender,stem,img_path,label
5883,001585,57,female,normal,../input/data/train/images/001585_female_Asian_57/normal.jpg,16
5884,001585,57,female,mask5,../input/data/train/images/001585_female_Asian_57/mask5.jpg,4
5885,001585,57,female,mask1,../input/data/train/images/001585_female_Asian_57/mask1.jpg,4
5886,001585,57,female,mask4,../input/data/train/images/001585_female_Asian_57/mask4.jpg,4
5887,001586,18,female,mask3,../input/data/train/images/001586_female_Asian_18/mask3.jpg,3
5888,001586,18,female,incorrect_mask,../input/data/train/images/001586_female_Asian_18/incorrect_mask.jpg,9
5889,001586,18,female,mask2,../input/data/train/images/001586_female_Asian_18/mask2.jpg,3
5890,001586,18,female,normal,../input/data/train/images/001586_female_Asian_18/normal.jpg,15
5891,001586,18,female,mask5,../input/data/train/images/001586_female_Asian_18/mask5.jpg,3
5892,001586,18,female,mask1,../input/data/train/images/001586_female_Asian_18/mask1.jpg,3
5893,001586,18,female,mask4,../input/data/train/images/001586_female_Asian_18/mask4.jpg,3
5894,001587,20,female,mask3,../input/data/train/images/001587_female_Asian_20/mask3.jpg,3
5895,001587,20,female,incorrect_mask,../input/data/train/images/001587_female_Asian_20/incorrect_mask.jpg,9
5896,001587,20,female,mask2,../input/data/train/images/001587_female_Asian_20/mask2.jpg,3
5897,001587,20,female,normal,../input/data/train/images/001587_female_Asian_20/normal.jpg,15
5898,001587,20,female,mask5,../input/data/train/images/001587_female_Asian_20/mask5.jpg,3
5899,001587,20,female,mask1,../input/data/train/images/001587_female_Asian_20/mask1.jpg,3
5900,001587,20,female,mask4,../input/data/train/images/001587_female_Asian_20/mask4.jpg,3
5901,001588,18,female,mask3,../input/data/train/images/001588_female_Asian_18/mask3.jpg,3
5902,001588,18,female,incorrect_mask,../input/data/train/images/001588_female_Asian_18/incorrect_mask.jpg,9
5903,001588,18,female,mask2,../input/data/train/images/001588_female_Asian_18/mask2.jpg,3
5904,001588,18,female,normal,../input/data/train/images/001588_female_Asian_18/normal.jpg,15
5905,001588,18,female,mask5,../input/data/train/images/001588_female_Asian_18/mask5.jpg,3
5906,001588,18,female,mask1,../input/data/train/images/001588_female_Asian_18/mask1.jpg,3
5907,001588,18,female,mask4,../input/data/train/images/001588_female_Asian_18/mask4.jpg,3
5908,001589,24,male,mask3,../input/data/train/images/001589_male_Asian_24/mask3.jpg,0
5909,001589,24,male,incorrect_mask,../input/data/train/images/001589_male_Asian_24/incorrect_mask.jpg,6
5910,001589,24,male,mask2,../input/data/train/images/001589_male_Asian_24/mask2.jpg,0
5911,001589,24,male,normal,../input/data/train/images/001589_male_Asian_24/normal.jpg,12
5912,001589,24,male,mask5,../input/data/train/images/001589_male_Asian_24/mask5.jpg,0
5913,001589,24,male,mask1,../input/data/train/images/001589_male_Asian_24/mask1.jpg,0
5914,001589,24,male,mask4,../input/data/train/images/001589_male_Asian_24/mask4.jpg,0
5915,001590,18,female,mask3,../input/data/train/images/001590_female_Asian_18/mask3.jpg,3
5916,001590,18,female,incorrect_mask,../input/data/train/images/001590_female_Asian_18/incorrect_mask.jpg,9
5917,001590,18,female,mask2,../input/data/train/images/001590_female_Asian_18/mask2.jpg,3
5918,001590,18,female,normal,../input/data/train/images/001590_female_Asian_18/normal.jpg,15
5919,001590,18,female,mask5,../input/data/train/images/001590_female_Asian_18/mask5.jpg,3
5920,001590,18,female,mask1,../input/data/train/images/001590_female_Asian_18/mask1.jpg,3
5921,001590,18,female,mask4,../input/data/train/images/001590_female_Asian_18/mask4.jpg,3
5922,001591,56,female,mask3,../input/data/train/images/001591_female_Asian_56/mask3.jpg,4
5923,001591,56,female,incorrect_mask,../input/data/train/images/001591_female_Asian_56/incorrect_mask.jpg,10
5924,001591,56,female,mask2,../input/data/train/images/001591_female_Asian_56/mask2.jpg,4
5925,001591,56,female,normal,../input/data/train/images/001591_female_Asian_56/normal.jpg,16
5926,001591,56,female,mask5,../input/data/train/images/001591_female_Asian_56/mask5.jpg,4
5927,001591,56,female,mask1,../input/data/train/images/001591_female_Asian_56/mask1.jpg,4
5928,001591,56,female,mask4,../input/data/train/images/001591_female_Asian_56/mask4.jpg,4
5929,001592,59,male,mask3,../input/data/train/images/001592_male_Asian_59/mask3.jpg,1
5930,001592,59,male,incorrect_mask,../input/data/train/images/001592_male_Asian_59/incorrect_mask.jpg,7
5931,001592,59,male,mask2,../input/data/train/images/001592_male_Asian_59/mask2.jpg,1
5932,001592,59,male,normal,../input/data/train/images/001592_male_Asian_59/normal.jpg,13
5933,001592,59,male,mask5,../input/data/train/images/001592_male_Asian_59/mask5.jpg,1
5934,001592,59,male,mask1,../input/data/train/images/001592_male_Asian_59/mask1.jpg,1
5935,001592,59,male,mask4,../input/data/train/images/001592_male_Asian_59/mask4.jpg,1
5936,001593,60,female,mask3,../input/data/train/images/001593_female_Asian_60/mask3.jpg,5
5937,001593,60,female,incorrect_mask,../input/data/train/images/001593_female_Asian_60/incorrect_mask.jpg,11
5938,001593,60,female,mask2,../input/data/train/images/001593_female_Asian_60/mask2.jpg,5
5939,001593,60,female,normal,../input/data/train/images/001593_female_Asian_60/normal.jpg,17
5940,001593,60,female,mask5,../input/data/train/images/001593_female_Asian_60/mask5.jpg,5
5941,001593,60,female,mask1,../input/data/train/images/001593_female_Asian_60/mask1.jpg,5
5942,001593,60,female,mask4,../input/data/train/images/001593_female_Asian_60/mask4.jpg,5
5943,001594,58,male,mask3,../input/data/train/images/001594_male_Asian_58/mask3.jpg,1
5944,001594,58,male,incorrect_mask,../input/data/train/images/001594_male_Asian_58/incorrect_mask.jpg,7
5945,001594,58,male,mask2,../input/data/train/images/001594_male_Asian_58/mask2.jpg,1
5946,001594,58,male,normal,../input/data/train/images/001594_male_Asian_58/normal.jpg,13
5947,001594,58,male,mask5,../input/data/train/images/001594_male_Asian_58/mask5.jpg,1
5948,001594,58,male,mask1,../input/data/train/images/001594_male_Asian_58/mask1.jpg,1
5949,001594,58,male,mask4,../input/data/train/images/001594_male_Asian_58/mask4.jpg,1
5950,001595,57,male,mask3,../input/data/train/images/001595_male_Asian_57/mask3.jpg,1
5951,001595,57,male,incorrect_mask,../input/data/train/images/001595_male_Asian_57/incorrect_mask.jpg,7
5952,001595,57,male,mask2,../input/data/train/images/001595_male_Asian_57/mask2.jpg,1
5953,001595,57,male,normal,../input/data/train/images/001595_male_Asian_57/normal.jpg,13
5954,001595,57,male,mask5,../input/data/train/images/001595_male_Asian_57/mask5.jpg,1
5955,001595,57,male,mask1,../input/data/train/images/001595_male_Asian_57/mask1.jpg,1
5956,001595,57,male,mask4,../input/data/train/images/001595_male_Asian_57/mask4.jpg,1
5957,001596,26,male,mask3,../input/data/train/images/001596_male_Asian_26/mask3.jpg,0
5958,001596,26,male,incorrect_mask,../input/data/train/images/001596_male_Asian_26/incorrect_mask.jpg,6
5959,001596,26,male,mask2,../input/data/train/images/001596_male_Asian_26/mask2.jpg,0
5960,001596,26,male,normal,../input/data/train/images/001596_male_Asian_26/normal.jpg,12
5961,001596,26,male,mask5,../input/data/train/images/001596_male_Asian_26/mask5.jpg,0
5962,001596,26,male,mask1,../input/data/train/images/001596_male_Asian_26/mask1.jpg,0
5963,001596,26,male,mask4,../input/data/train/images/001596_male_Asian_26/mask4.jpg,0
5964,001597,60,male,mask3,../input/data/train/images/001597_male_Asian_60/mask3.jpg,2
5965,001597,60,male,incorrect_mask,../input/data/train/images/001597_male_Asian_60/incorrect_mask.jpg,8
5966,001597,60,male,mask2,../input/data/train/images/001597_male_Asian_60/mask2.jpg,2
5967,001597,60,male,normal,../input/data/train/images/001597_male_Asian_60/normal.jpg,14
5968,001597,60,male,mask5,../input/data/train/images/001597_male_Asian_60/mask5.jpg,2
5969,001597,60,male,mask1,../input/data/train/images/001597_male_Asian_60/mask1.jpg,2
5970,001597,60,male,mask4,../input/data/train/images/001597_male_Asian_60/mask4.jpg,2
5971,001598,60,female,mask3,../input/data/train/images/001598_female_Asian_60/mask3.jpg,5
5972,001598,60,female,incorrect_mask,../input/data/train/images/001598_female_Asian_60/incorrect_mask.jpg,11
5973,001598,60,female,mask2,../input/data/train/images/001598_female_Asian_60/mask2.jpg,5
5974,001598,60,female,normal,../input/data/train/images/001598_female_Asian_60/normal.jpg,17
5975,001598,60,female,mask5,../input/data/train/images/001598_female_Asian_60/mask5.jpg,5
5976,001598,60,female,mask1,../input/data/train/images/001598_female_Asian_60/mask1.jpg,5
5977,001598,60,female,mask4,../input/data/train/images/001598_female_Asian_60/mask4.jpg,5
5978,001599,24,male,mask3,../input/data/train/images/001599_male_Asian_24/mask3.jpg,0
5979,001599,24,male,incorrect_mask,../input/data/train/images/001599_male_Asian_24/incorrect_mask.jpg,6
5980,001599,24,male,mask2,../input/data/train/images/001599_male_Asian_24/mask2.jpg,0
5981,001599,24,male,normal,../input/data/train/images/001599_male_Asian_24/normal.jpg,12
5982,001599,24,male,mask5,../input/data/train/images/001599_male_Asian_24/mask5.jpg,0
5983,001599,24,male,mask1,../input/data/train/images/001599_male_Asian_24/mask1.jpg,0
5984,001599,24,male,mask4,../input/data/train/images/001599_male_Asian_24/mask4.jpg,0
5985,001600,23,male,mask3,../input/data/train/images/001600_male_Asian_23/mask3.jpg,0
5986,001600,23,male,incorrect_mask,../input/data/train/images/001600_male_Asian_23/incorrect_mask.jpg,6
5987,001600,23,male,mask2,../input/data/train/images/001600_male_Asian_23/mask2.jpg,0
5988,001600,23,male,normal,../input/data/train/images/001600_male_Asian_23/normal.jpg,12
5989,001600,23,male,mask5,../input/data/train/images/001600_male_Asian_23/mask5.jpg,0
5990,001600,23,male,mask1,../input/data/train/images/001600_male_Asian_23/mask1.jpg,0
5991,001600,23,male,mask4,../input/data/train/images/001600_male_Asian_23/mask4.jpg,0
5992,001601,50,female,mask3,../input/data/train/images/001601_female_Asian_50/mask3.jpg,4
5993,001601,50,female,incorrect_mask,../input/data/train/images/001601_female_Asian_50/incorrect_mask.jpg,10
5994,001601,50,female,mask2,../input/data/train/images/001601_female_Asian_50/mask2.jpg,4
5995,001601,50,female,normal,../input/data/train/images/001601_female_Asian_50/normal.jpg,16
5996,001601,50,female,mask5,../input/data/train/images/001601_female_Asian_50/mask5.jpg,4
5997,001601,50,female,mask1,../input/data/train/images/001601_female_Asian_50/mask1.jpg,4
5998,001601,50,female,mask4,../input/data/train/images/001601_female_Asian_50/mask4.jpg,4
5999,001603,23,male,mask3,../input/data/train/images/001603_male_Asian_23/mask3.jpg,0
6000,001603,23,male,incorrect_mask,../input/data/train/images/001603_male_Asian_23/incorrect_mask.jpg,6
6001,001603,23,male,mask2,../input/data/train/images/001603_male_Asian_23/mask2.jpg,0
6002,001603,23,male,normal,../input/data/train/images/001603_male_Asian_23/normal.jpg,12
6003,001603,23,male,mask5,../input/data/train/images/001603_male_Asian_23/mask5.jpg,0
6004,001603,23,male,mask1,../input/data/train/images/001603_male_Asian_23/mask1.jpg,0
6005,001603,23,male,mask4,../input/data/train/images/001603_male_Asian_23/mask4.jpg,0
6006,001604,24,male,mask3,../input/data/train/images/001604_male_Asian_24/mask3.jpg,0
6007,001604,24,male,incorrect_mask,../input/data/train/images/001604_male_Asian_24/incorrect_mask.jpg,6
6008,001604,24,male,mask2,../input/data/train/images/001604_male_Asian_24/mask2.jpg,0
6009,001604,24,male,normal,../input/data/train/images/001604_male_Asian_24/normal.jpg,12
6010,001604,24,male,mask5,../input/data/train/images/001604_male_Asian_24/mask5.jpg,0
6011,001604,24,male,mask1,../input/data/train/images/001604_male_Asian_24/mask1.jpg,0
6012,001604,24,male,mask4,../input/data/train/images/001604_male_Asian_24/mask4.jpg,0
6013,001606,24,female,mask3,../input/data/train/images/001606_female_Asian_24/mask3.jpg,3
6014,001606,24,female,incorrect_mask,../input/data/train/images/001606_female_Asian_24/incorrect_mask.jpg,9
6015,001606,24,female,mask2,../input/data/train/images/001606_female_Asian_24/mask2.jpg,3
6016,001606,24,female,normal,../input/data/train/images/001606_female_Asian_24/normal.jpg,15
6017,001606,24,female,mask5,../input/data/train/images/001606_female_Asian_24/mask5.jpg,3
6018,001606,24,female,mask1,../input/data/train/images/001606_female_Asian_24/mask1.jpg,3
6019,001606,24,female,mask4,../input/data/train/images/001606_female_Asian_24/mask4.jpg,3
6020,001607,18,female,mask3,../input/data/train/images/001607_female_Asian_18/mask3.jpg,3
6021,001607,18,female,incorrect_mask,../input/data/train/images/001607_female_Asian_18/incorrect_mask.jpg,9
6022,001607,18,female,mask2,../input/data/train/images/001607_female_Asian_18/mask2.jpg,3
6023,001607,18,female,normal,../input/data/train/images/001607_female_Asian_18/normal.jpg,15
6024,001607,18,female,mask5,../input/data/train/images/001607_female_Asian_18/mask5.jpg,3
6025,001607,18,female,mask1,../input/data/train/images/001607_female_Asian_18/mask1.jpg,3
6026,001607,18,female,mask4,../input/data/train/images/001607_female_Asian_18/mask4.jpg,3
6027,001608,19,female,mask3,../input/data/train/images/001608_female_Asian_19/mask3.jpg,3
6028,001608,19,female,incorrect_mask,../input/data/train/images/001608_female_Asian_19/incorrect_mask.jpg,9
6029,001608,19,female,mask2,../input/data/train/images/001608_female_Asian_19/mask2.jpg,3
6030,001608,19,female,normal,../input/data/train/images/001608_female_Asian_19/normal.jpg,15
6031,001608,19,female,mask5,../input/data/train/images/001608_female_Asian_19/mask5.jpg,3
6032,001608,19,female,mask1,../input/data/train/images/001608_female_Asian_19/mask1.jpg,3
6033,001608,19,female,mask4,../input/data/train/images/001608_female_Asian_19/mask4.jpg,3
6034,001610,20,female,mask3,../input/data/train/images/001610_female_Asian_20/mask3.jpg,3
6035,001610,20,female,incorrect_mask,../input/data/train/images/001610_female_Asian_20/incorrect_mask.jpg,9
6036,001610,20,female,mask2,../input/data/train/images/001610_female_Asian_20/mask2.jpg,3
6037,001610,20,female,normal,../input/data/train/images/001610_female_Asian_20/normal.jpg,15
6038,001610,20,female,mask5,../input/data/train/images/001610_female_Asian_20/mask5.jpg,3
6039,001610,20,female,mask1,../input/data/train/images/001610_female_Asian_20/mask1.jpg,3
6040,001610,20,female,mask4,../input/data/train/images/001610_female_Asian_20/mask4.jpg,3
6041,001611,23,male,mask3,../input/data/train/images/001611_male_Asian_23/mask3.jpg,0
6042,001611,23,male,incorrect_mask,../input/data/train/images/001611_male_Asian_23/incorrect_mask.jpg,6
6043,001611,23,male,mask2,../input/data/train/images/001611_male_Asian_23/mask2.jpg,0
6044,001611,23,male,normal,../input/data/train/images/001611_male_Asian_23/normal.jpg,12
6045,001611,23,male,mask5,../input/data/train/images/001611_male_Asian_23/mask5.jpg,0
6046,001611,23,male,mask1,../input/data/train/images/001611_male_Asian_23/mask1.jpg,0
6047,001611,23,male,mask4,../input/data/train/images/001611_male_Asian_23/mask4.jpg,0
6048,001612,23,female,mask3,../input/data/train/images/001612_female_Asian_23/mask3.jpg,3
6049,001612,23,female,incorrect_mask,../input/data/train/images/001612_female_Asian_23/incorrect_mask.jpg,9
6050,001612,23,female,mask2,../input/data/train/images/001612_female_Asian_23/mask2.jpg,3
6051,001612,23,female,normal,../input/data/train/images/001612_female_Asian_23/normal.jpg,15
6052,001612,23,female,mask5,../input/data/train/images/001612_female_Asian_23/mask5.jpg,3
6053,001612,23,female,mask1,../input/data/train/images/001612_female_Asian_23/mask1.jpg,3
6054,001612,23,female,mask4,../input/data/train/images/001612_female_Asian_23/mask4.jpg,3
6055,001614,44,female,mask3,../input/data/train/images/001614_female_Asian_44/mask3.jpg,4
6056,001614,44,female,incorrect_mask,../input/data/train/images/001614_female_Asian_44/incorrect_mask.jpg,10
6057,001614,44,female,mask2,../input/data/train/images/001614_female_Asian_44/mask2.jpg,4
6058,001614,44,female,normal,../input/data/train/images/001614_female_Asian_44/normal.jpg,16
6059,001614,44,female,mask5,../input/data/train/images/001614_female_Asian_44/mask5.jpg,4
6060,001614,44,female,mask1,../input/data/train/images/001614_female_Asian_44/mask1.jpg,4
6061,001614,44,female,mask4,../input/data/train/images/001614_female_Asian_44/mask4.jpg,4
6062,001615,18,female,mask3,../input/data/train/images/001615_female_Asian_18/mask3.jpg,3
6063,001615,18,female,incorrect_mask,../input/data/train/images/001615_female_Asian_18/incorrect_mask.jpg,9
6064,001615,18,female,mask2,../input/data/train/images/001615_female_Asian_18/mask2.jpg,3
6065,001615,18,female,normal,../input/data/train/images/001615_female_Asian_18/normal.jpg,15
6066,001615,18,female,mask5,../input/data/train/images/001615_female_Asian_18/mask5.jpg,3
6067,001615,18,female,mask1,../input/data/train/images/001615_female_Asian_18/mask1.jpg,3
6068,001615,18,female,mask4,../input/data/train/images/001615_female_Asian_18/mask4.jpg,3
6069,001616,40,female,mask3,../input/data/train/images/001616_female_Asian_40/mask3.jpg,4
6070,001616,40,female,incorrect_mask,../input/data/train/images/001616_female_Asian_40/incorrect_mask.jpg,10
6071,001616,40,female,mask2,../input/data/train/images/001616_female_Asian_40/mask2.jpg,4
6072,001616,40,female,normal,../input/data/train/images/001616_female_Asian_40/normal.jpg,16
6073,001616,40,female,mask5,../input/data/train/images/001616_female_Asian_40/mask5.jpg,4
6074,001616,40,female,mask1,../input/data/train/images/001616_female_Asian_40/mask1.jpg,4
6075,001616,40,female,mask4,../input/data/train/images/001616_female_Asian_40/mask4.jpg,4
6076,001617,37,female,mask3,../input/data/train/images/001617_female_Asian_37/mask3.jpg,4
6077,001617,37,female,incorrect_mask,../input/data/train/images/001617_female_Asian_37/incorrect_mask.jpg,10
6078,001617,37,female,mask2,../input/data/train/images/001617_female_Asian_37/mask2.jpg,4
6079,001617,37,female,normal,../input/data/train/images/001617_female_Asian_37/normal.jpg,16
6080,001617,37,female,mask5,../input/data/train/images/001617_female_Asian_37/mask5.jpg,4
6081,001617,37,female,mask1,../input/data/train/images/001617_female_Asian_37/mask1.jpg,4
6082,001617,37,female,mask4,../input/data/train/images/001617_female_Asian_37/mask4.jpg,4
6083,001619,19,female,mask3,../input/data/train/images/001619_female_Asian_19/mask3.jpg,3
6084,001619,19,female,incorrect_mask,../input/data/train/images/001619_female_Asian_19/incorrect_mask.jpg,9
6085,001619,19,female,mask2,../input/data/train/images/001619_female_Asian_19/mask2.jpg,3
6086,001619,19,female,normal,../input/data/train/images/001619_female_Asian_19/normal.jpg,15
6087,001619,19,female,mask5,../input/data/train/images/001619_female_Asian_19/mask5.jpg,3
6088,001619,19,female,mask1,../input/data/train/images/001619_female_Asian_19/mask1.jpg,3
6089,001619,19,female,mask4,../input/data/train/images/001619_female_Asian_19/mask4.jpg,3
6090,001620,45,male,mask3,../input/data/train/images/001620_male_Asian_45/mask3.jpg,1
6091,001620,45,male,incorrect_mask,../input/data/train/images/001620_male_Asian_45/incorrect_mask.jpg,7
6092,001620,45,male,mask2,../input/data/train/images/001620_male_Asian_45/mask2.jpg,1
6093,001620,45,male,normal,../input/data/train/images/001620_male_Asian_45/normal.jpg,13
6094,001620,45,male,mask5,../input/data/train/images/001620_male_Asian_45/mask5.jpg,1
6095,001620,45,male,mask1,../input/data/train/images/001620_male_Asian_45/mask1.jpg,1
6096,001620,45,male,mask4,../input/data/train/images/001620_male_Asian_45/mask4.jpg,1
6097,001621,34,female,mask3,../input/data/train/images/001621_female_Asian_34/mask3.jpg,4
6098,001621,34,female,incorrect_mask,../input/data/train/images/001621_female_Asian_34/incorrect_mask.jpg,10
6099,001621,34,female,mask2,../input/data/train/images/001621_female_Asian_34/mask2.jpg,4
6100,001621,34,female,normal,../input/data/train/images/001621_female_Asian_34/normal.jpg,16
6101,001621,34,female,mask5,../input/data/train/images/001621_female_Asian_34/mask5.jpg,4
6102,001621,34,female,mask1,../input/data/train/images/001621_female_Asian_34/mask1.jpg,4
6103,001621,34,female,mask4,../input/data/train/images/001621_female_Asian_34/mask4.jpg,4
6104,001622,40,female,mask3,../input/data/train/images/001622_female_Asian_40/mask3.jpg,4
6105,001622,40,female,incorrect_mask,../input/data/train/images/001622_female_Asian_40/incorrect_mask.jpg,10
6106,001622,40,female,mask2,../input/data/train/images/001622_female_Asian_40/mask2.jpg,4
6107,001622,40,female,normal,../input/data/train/images/001622_female_Asian_40/normal.jpg,16
6108,001622,40,female,mask5,../input/data/train/images/001622_female_Asian_40/mask5.jpg,4
6109,001622,40,female,mask1,../input/data/train/images/001622_female_Asian_40/mask1.jpg,4
6110,001622,40,female,mask4,../input/data/train/images/001622_female_Asian_40/mask4.jpg,4
6111,001623,19,female,mask3,../input/data/train/images/001623_female_Asian_19/mask3.jpg,3
6112,001623,19,female,incorrect_mask,../input/data/train/images/001623_female_Asian_19/incorrect_mask.jpg,9
6113,001623,19,female,mask2,../input/data/train/images/001623_female_Asian_19/mask2.jpg,3
6114,001623,19,female,normal,../input/data/train/images/001623_female_Asian_19/normal.jpg,15
6115,001623,19,female,mask5,../input/data/train/images/001623_female_Asian_19/mask5.jpg,3
6116,001623,19,female,mask1,../input/data/train/images/001623_female_Asian_19/mask1.jpg,3
6117,001623,19,female,mask4,../input/data/train/images/001623_female_Asian_19/mask4.jpg,3
6118,001624,23,female,mask3,../input/data/train/images/001624_female_Asian_23/mask3.jpg,3
6119,001624,23,female,incorrect_mask,../input/data/train/images/001624_female_Asian_23/incorrect_mask.jpg,9
6120,001624,23,female,mask2,../input/data/train/images/001624_female_Asian_23/mask2.jpg,3
6121,001624,23,female,normal,../input/data/train/images/001624_female_Asian_23/normal.jpg,15
6122,001624,23,female,mask5,../input/data/train/images/001624_female_Asian_23/mask5.jpg,3
6123,001624,23,female,mask1,../input/data/train/images/001624_female_Asian_23/mask1.jpg,3
6124,001624,23,female,mask4,../input/data/train/images/001624_female_Asian_23/mask4.jpg,3
6125,001625,60,male,mask3,../input/data/train/images/001625_male_Asian_60/mask3.jpg,2
6126,001625,60,male,incorrect_mask,../input/data/train/images/001625_male_Asian_60/incorrect_mask.jpg,8
6127,001625,60,male,mask2,../input/data/train/images/001625_male_Asian_60/mask2.jpg,2
6128,001625,60,male,normal,../input/data/train/images/001625_male_Asian_60/normal.jpg,14
6129,001625,60,male,mask5,../input/data/train/images/001625_male_Asian_60/mask5.jpg,2
6130,001625,60,male,mask1,../input/data/train/images/001625_male_Asian_60/mask1.jpg,2
6131,001625,60,male,mask4,../input/data/train/images/001625_male_Asian_60/mask4.jpg,2
6132,001626,58,female,mask3,../input/data/train/images/001626_female_Asian_58/mask3.jpg,4
6133,001626,58,female,incorrect_mask,../input/data/train/images/001626_female_Asian_58/incorrect_mask.jpg,10
6134,001626,58,female,mask2,../input/data/train/images/001626_female_Asian_58/mask2.jpg,4
6135,001626,58,female,normal,../input/data/train/images/001626_female_Asian_58/normal.jpg,16
6136,001626,58,female,mask5,../input/data/train/images/001626_female_Asian_58/mask5.jpg,4
6137,001626,58,female,mask1,../input/data/train/images/001626_female_Asian_58/mask1.jpg,4
6138,001626,58,female,mask4,../input/data/train/images/001626_female_Asian_58/mask4.jpg,4
6139,001628,55,female,mask3,../input/data/train/images/001628_female_Asian_55/mask3.jpg,4
6140,001628,55,female,incorrect_mask,../input/data/train/images/001628_female_Asian_55/incorrect_mask.jpg,10
6141,001628,55,female,mask2,../input/data/train/images/001628_female_Asian_55/mask2.jpg,4
6142,001628,55,female,normal,../input/data/train/images/001628_female_Asian_55/normal.jpg,16
6143,001628,55,female,mask5,../input/data/train/images/001628_female_Asian_55/mask5.jpg,4
6144,001628,55,female,mask1,../input/data/train/images/001628_female_Asian_55/mask1.jpg,4
6145,001628,55,female,mask4,../input/data/train/images/001628_female_Asian_55/mask4.jpg,4
6146,001629,42,female,mask3,../input/data/train/images/001629_female_Asian_42/mask3.jpg,4
6147,001629,42,female,incorrect_mask,../input/data/train/images/001629_female_Asian_42/incorrect_mask.jpg,10
6148,001629,42,female,mask2,../input/data/train/images/001629_female_Asian_42/mask2.jpg,4
6149,001629,42,female,normal,../input/data/train/images/001629_female_Asian_42/normal.jpg,16
6150,001629,42,female,mask5,../input/data/train/images/001629_female_Asian_42/mask5.jpg,4
6151,001629,42,female,mask1,../input/data/train/images/001629_female_Asian_42/mask1.jpg,4
6152,001629,42,female,mask4,../input/data/train/images/001629_female_Asian_42/mask4.jpg,4
6153,001630-1,34,female,mask3,../input/data/train/images/001630-1_female_Asian_34/mask3.jpg,4
6154,001630-1,34,female,incorrect_mask,../input/data/train/images/001630-1_female_Asian_34/incorrect_mask.jpg,10
6155,001630-1,34,female,mask2,../input/data/train/images/001630-1_female_Asian_34/mask2.jpg,4
6156,001630-1,34,female,normal,../input/data/train/images/001630-1_female_Asian_34/normal.jpg,16
6157,001630-1,34,female,mask5,../input/data/train/images/001630-1_female_Asian_34/mask5.jpg,4
6158,001630-1,34,female,mask1,../input/data/train/images/001630-1_female_Asian_34/mask1.jpg,4
6159,001630-1,34,female,mask4,../input/data/train/images/001630-1_female_Asian_34/mask4.jpg,4
6160,001631,58,female,mask3,../input/data/train/images/001631_female_Asian_58/mask3.jpg,4
6161,001631,58,female,incorrect_mask,../input/data/train/images/001631_female_Asian_58/incorrect_mask.jpg,10
6162,001631,58,female,mask2,../input/data/train/images/001631_female_Asian_58/mask2.jpg,4
6163,001631,58,female,normal,../input/data/train/images/001631_female_Asian_58/normal.jpg,16
6164,001631,58,female,mask5,../input/data/train/images/001631_female_Asian_58/mask5.jpg,4
6165,001631,58,female,mask1,../input/data/train/images/001631_female_Asian_58/mask1.jpg,4
6166,001631,58,female,mask4,../input/data/train/images/001631_female_Asian_58/mask4.jpg,4
6167,001632,58,female,mask3,../input/data/train/images/001632_female_Asian_58/mask3.jpg,4
6168,001632,58,female,incorrect_mask,../input/data/train/images/001632_female_Asian_58/incorrect_mask.jpg,10
6169,001632,58,female,mask2,../input/data/train/images/001632_female_Asian_58/mask2.jpg,4
6170,001632,58,female,normal,../input/data/train/images/001632_female_Asian_58/normal.jpg,16
6171,001632,58,female,mask5,../input/data/train/images/001632_female_Asian_58/mask5.jpg,4
6172,001632,58,female,mask1,../input/data/train/images/001632_female_Asian_58/mask1.jpg,4
6173,001632,58,female,mask4,../input/data/train/images/001632_female_Asian_58/mask4.jpg,4
6174,001633,58,female,mask3,../input/data/train/images/001633_female_Asian_58/mask3.jpg,4
6175,001633,58,female,incorrect_mask,../input/data/train/images/001633_female_Asian_58/incorrect_mask.jpg,10
6176,001633,58,female,mask2,../input/data/train/images/001633_female_Asian_58/mask2.jpg,4
6177,001633,58,female,normal,../input/data/train/images/001633_female_Asian_58/normal.jpg,16
6178,001633,58,female,mask5,../input/data/train/images/001633_female_Asian_58/mask5.jpg,4
6179,001633,58,female,mask1,../input/data/train/images/001633_female_Asian_58/mask1.jpg,4
6180,001633,58,female,mask4,../input/data/train/images/001633_female_Asian_58/mask4.jpg,4
6181,001635,45,male,mask3,../input/data/train/images/001635_male_Asian_45/mask3.jpg,1
6182,001635,45,male,incorrect_mask,../input/data/train/images/001635_male_Asian_45/incorrect_mask.jpg,7
6183,001635,45,male,mask2,../input/data/train/images/001635_male_Asian_45/mask2.jpg,1
6184,001635,45,male,normal,../input/data/train/images/001635_male_Asian_45/normal.jpg,13
6185,001635,45,male,mask5,../input/data/train/images/001635_male_Asian_45/mask5.jpg,1
6186,001635,45,male,mask1,../input/data/train/images/001635_male_Asian_45/mask1.jpg,1
6187,001635,45,male,mask4,../input/data/train/images/001635_male_Asian_45/mask4.jpg,1
6188,001636,28,male,mask3,../input/data/train/images/001636_male_Asian_28/mask3.jpg,0
6189,001636,28,male,incorrect_mask,../input/data/train/images/001636_male_Asian_28/incorrect_mask.jpg,6
6190,001636,28,male,mask2,../input/data/train/images/001636_male_Asian_28/mask2.jpg,0
6191,001636,28,male,normal,../input/data/train/images/001636_male_Asian_28/normal.jpg,12
6192,001636,28,male,mask5,../input/data/train/images/001636_male_Asian_28/mask5.jpg,0
6193,001636,28,male,mask1,../input/data/train/images/001636_male_Asian_28/mask1.jpg,0
